-1.910289001464843750e+01,2.318145751953125000e+00,2.669846343994140625e+01,-8.144485473632812500e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.483862304687500000e+01,-3.828018188476562500e+00,1.016146850585937500e+01,-2.508890151977539062e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.966232821345329229e-01,0.000000000000000000e+00,1.971099615097045843e-01,2.822055312042886718e-02,3.785658751924832893e-02,1.971099615097045843e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.258959591388702254e-02,3.473616763949394226e-02,1.936500892043113708e-01,0.000000000000000000e+00,1.177433505654335022e-02,1.936500892043113708e-01,8.056817141671974991e-02,0.000000000000000000e+00,3.030304242424726804e-02
8.184661865234375000e+00,3.076969146728515625e+01,1.740177917480468750e+01,-1.376023101806640625e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.141676425933838064e-03,3.798456483387521038e-02,3.604809716343879838e-02,3.343320121480659879e-02,1.829748041927814484e-02,3.604809716343879838e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.382727265357970969e-01,1.220554831836904823e-02,4.616126911714672765e-02,9.737444635141979943e-02,4.923650125662485527e-02,4.616126911714672765e-02,6.343090534210205078e-02,1.028634375996059780e-01,6.060608484849448752e-02
-1.023497772216796875e+01,3.207122802734375000e+01,1.106814575195312500e+01,-9.789505004882812500e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.147505715489387582e-02,3.486431310219424012e-02,3.475084874778985866e-01,3.432030027562921887e-02,2.538960830618937695e-02,3.475084874778985866e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.586277917027473672e-01,8.432061225175857544e-02,5.983205139636993408e-02,2.579750865697860718e-01,1.702842774490515299e-01,5.983205139636993408e-02,8.872622499863307144e-02,1.330932598147127333e-01,9.090912727274169658e-02
-1.454418182373046875e+01,6.536323547363281250e+00,6.625183105468750000e+00,-1.637189865112304688e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.156531348824501107e-02,1.825009712151118638e-02,2.416815385222434998e-01,4.361356117508628089e-02,2.129177997509638584e-02,2.416815385222434998e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.838850872857229951e-02,6.612665785942226093e-02,1.334485885771838180e-02,8.478735728810230313e-03,6.612665785942226093e-02,1.364031527191400528e-02,1.981274825003411996e-02,1.212121696969889750e-01
-2.576904296875000000e-01,1.189498901367187500e+01,-3.511772155761718750e+00,-7.237075805664062500e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,6.381860375404358257e-03,2.327164581843784927e-02,3.010764014907181263e-01,4.108063334768468494e-02,1.795407012104988098e-02,3.010764014907181263e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.889390408992767334e-02,3.623916807451418171e-02,8.057812601327896465e-03,5.554408097470348721e-02,3.271418608104189468e-02,8.057812601327896465e-03,4.206140114304920269e-02,0.000000000000000000e+00,1.515152121212364478e-01
8.546524047851562500e-01,8.389625549316406250e+00,-9.665435791015625000e+00,-5.958343505859375000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.504926383495330811e-02,6.545631491046931261e-02,2.042116463184356634e-01,8.242570282891392708e-02,4.772389059265454841e-02,2.042116463184356634e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.565096296370029672e-01,1.740330098462956323e-03,1.612867084331810405e-02,2.722169704396616360e-02,1.129773829597979784e-02,1.612867084331810405e-02,1.848928009470303738e-02,6.618896085355016612e-02,1.818182545454839205e-01
4.793777465820312500e+00,1.173439788818359375e+01,-9.494636535644531250e+00,-4.676727294921875000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.315532445907592496e-02,8.965450951031275761e-02,2.762783616781234741e-01,1.545866402712735288e-01,4.612754782040914131e-02,2.762783616781234741e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.611896850168705125e-02,3.154935464928192829e-04,9.308052971027791847e-03,4.591787731359628193e-03,2.221688240145643642e-04,9.308052971027791847e-03,3.017229648927847400e-03,1.724767519368065882e-02,2.121212969697313655e-01
-1.099609375000000000e+00,1.129745483398437500e+00,-7.317565917968750000e+00,-2.933570861816406250e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,5.654160976409912387e-02,5.978641339710780850e-02,2.412280634045601002e-01,1.244456334547563020e-01,3.899753093719482422e-02,2.412280634045601002e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.430568236857652775e-01,0.000000000000000000e+00,3.666059682145714899e-02,3.493968905373053078e-03,0.000000000000000000e+00,3.666059682145714899e-02,8.006655921538671436e-03,6.377051687902873800e-02,2.424243393939785607e-01
1.289241790771484375e+01,2.640950012207031250e+01,1.403404998779296875e+01,6.256851196289062500e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.867751050740480354e-02,1.158654051167624377e-01,1.225174292922019958e-01,1.542183702642267451e-01,7.714256644248962402e-02,1.225174292922019958e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.559122353792190774e-01,1.174227793567947029e-02,9.309656918048858643e-02,8.120359692045232836e-02,1.422376520931720734e-01,9.309656918048858643e-02,7.091812913616497849e-02,2.723030485212802887e-01,2.727273818182255338e-01
